game,series,start,end,winner,tosswinner,descisiontobat,margin,isinnningswin,iswinbyruns,team1,team2,hometeam,team1captain,team2captain,venue
8702,1044,-1910822400,-1910649600,4,0,False,9,False,False,9,4,9,4940,5897,19
8703,1044,-1909353600,-1909180800,4,0,False,126,False,True,9,4,9,4940,5897,66
8704,1044,-1907193600,-1907020800,0,0,False,0,False,False,9,4,9,4940,5897,65
8705,1044,-1905984000,-1905811200,0,0,False,0,False,False,9,4,9,4940,5897,12
8706,1045,-1893456000,-1893110400,11,0,False,19,False,True,11,9,11,4406,5013,203
8707,1045,-1891728000,-1891296000,11,0,False,95,False,True,11,9,11,4406,5013,204
8709,1045,-1888617600,-1888185600,9,0,False,3,False,False,11,9,11,4406,5013,203
8710,1045,-1887840000,-1887667200,11,0,False,4,False,False,11,9,11,4406,4994,52
8711,1045,-1887494400,-1887235200,9,0,False,9,False,False,11,9,11,4406,4994,52
8712,1046,-1863907200,-1863475200,4,0,False,114,True,True,4,11,4,5895,4405,34
8713,1046,-1862006400,-1861660800,4,0,False,89,False,True,4,11,4,5895,4405,87
8714,1046,-1861401600,-1860883200,11,0,False,38,False,True,4,11,4,5895,4405,40
8715,1046,-1857859200,-1857513600,4,0,False,530,False,True,4,11,4,5895,4405,87
8716,1046,-1856649600,-1856304000,4,0,False,7,False,False,4,11,4,5895,4405,34
8717,1047,-1831852800,-1831334400,4,0,False,146,False,True,4,9,4,5895,5017,34
8718,1047,-1830556800,-1830211200,9,0,False,8,False,False,4,9,4,5895,5017,87
8719,1047,-1829433600,-1829001600,9,0,False,7,False,False,4,9,4,5895,5017,40
8720,1047,-1827014400,-1826668800,9,0,False,225,True,True,4,9,4,5895,5017,87
8740,1052,-1768867200,-1768521600,9,0,False,157,True,True,11,9,11,4422,5017,204
8741,1052,-1767744000,-1767398400,9,0,False,12,True,True,11,9,11,4422,5017,203
8742,1052,-1767225600,-1766880000,9,0,False,91,False,True,11,9,11,4422,5017,203
8743,1052,-1763424000,-1763078400,0,0,False,0,False,False,11,9,11,4422,5017,204
8744,1052,-1762300800,-1761955200,9,0,False,10,False,False,11,9,11,4422,5017,73
8745,1053,-1547596800,-1547164800,4,0,False,377,False,True,4,9,4,5901,5017,34
8746,1053,-1546387200,-1546041600,4,0,False,91,True,True,4,9,4,5901,5017,87
8747,1053,-1545177600,-1544659200,4,0,False,119,False,True,4,9,4,5901,5017,40
8748,1053,-1542758400,-1542326400,4,0,False,8,False,False,4,9,4,5901,5017,87
8749,1053,-1541548800,-1541203200,4,0,False,9,False,False,4,9,4,5901,5017,34
8750,1054,-1533600000,-1533427200,4,0,False,10,False,False,9,4,9,5017,5901,18
8751,1054,-1532390400,-1532131200,4,0,False,8,False,False,9,4,9,5017,5901,19
8752,1054,-1530576000,-1530316800,4,0,False,219,False,True,9,4,9,5027,5901,66
8753,1054,-1528761600,-1528502400,0,0,False,0,False,False,9,4,9,5027,5901,65
8754,1054,-1526947200,-1526688000,0,0,False,0,False,False,9,4,9,5027,5901,12
8755,1055,-1519689600,-1519344000,0,0,False,0,False,False,11,4,11,4422,5927,204
8756,1055,-1519084800,-1518739200,0,0,False,0,False,False,11,4,11,4422,5927,203
8757,1055,-1517875200,-1517616000,4,0,False,10,False,False,11,4,11,4422,5927,52
8758,1056,-1484006400,-1483574400,11,0,False,168,False,True,11,9,11,4422,5056,203
8759,1056,-1483228800,-1482969600,9,0,False,1,False,False,11,9,11,4422,5056,52
8760,1056,-1481760000,-1481414400,0,0,False,0,False,False,11,9,11,4422,5056,74
8761,1056,-1479859200,-1479513600,0,0,False,0,False,False,11,9,11,4422,5056,203
8762,1056,-1479254400,-1478736000,9,0,False,109,False,True,11,9,11,4422,5056,74
8764,1057,-1437436800,-1437177600,9,0,False,18,True,True,9,11,9,5054,4422,20
8765,1057,-1436227200,-1435968000,9,0,False,18,True,True,9,11,9,5054,4422,19
8766,1057,-1435017600,-1434758400,9,0,False,9,False,False,9,11,9,5054,4422,66
8767,1057,-1433808000,-1433548800,0,0,False,0,False,False,9,11,9,5017,4422,65
8768,1057,-1431993600,-1431734400,0,0,False,0,False,False,9,11,9,5054,4422,12
8769,1058,-1421193600,-1420502400,4,0,False,193,False,True,4,9,4,5927,5054,34
8770,1058,-1420070400,-1419465600,4,0,False,81,False,True,4,9,4,5927,5054,87
8771,1058,-1418774400,-1418169600,4,0,False,11,False,True,4,9,4,5927,5054,40
8772,1058,-1416355200,-1415923200,9,0,False,29,True,True,4,9,4,5927,5054,87
8773,1058,-1415145600,-1414713600,4,0,False,307,False,True,4,9,4,5927,5054,34
8774,1059,-1374537600,-1374278400,0,0,False,0,False,False,9,4,9,5053,5927,18
8775,1059,-1373328000,-1373068800,0,0,False,0,False,False,9,4,9,5053,5927,19
8776,1059,-1372118400,-1371859200,0,0,False,0,False,False,9,4,9,5053,5915,66
8777,1059,-1370908800,-1370649600,0,0,False,0,False,False,9,4,9,5053,5915,65
8778,1059,-1369094400,-1368748800,9,0,False,289,False,True,9,4,9,5060,5927,12
8779,1060,-1326153600,-1325894400,9,0,False,10,False,False,11,9,11,4455,5077,203
8780,1060,-1325548800,-1325203200,9,0,False,87,False,True,11,9,11,4455,5077,52
8781,1060,-1323734400,-1323388800,0,0,False,0,False,False,11,9,11,4455,5077,74
8782,1060,-1323129600,-1322784000,11,0,False,4,False,False,11,9,11,4455,5077,203
8783,1060,-1322524800,-1322179200,11,0,False,8,False,False,11,9,11,4455,5057,74
8784,1061,-1310428800,-1310169600,9,0,False,58,True,True,9,10,9,5060,6093,19
8785,1061,-1308009600,-1307750400,9,0,False,30,True,True,9,10,9,5060,6093,65
8786,1061,-1306195200,-1305936000,9,0,False,71,True,True,9,10,9,5060,6093,12
8787,1062,-1296604800,-1296172800,9,0,False,675,False,True,4,9,4,5932,5060,215
8788,1062,-1295395200,-1294876800,9,0,False,8,False,False,4,9,4,5932,5060,34
87880,7481,1706848200,1707193800,5,5,False,10,False,False,5,96,5,7872,8277,14
8789,1062,-1294099200,-1293494400,9,0,False,3,False,False,4,9,4,5932,5060,87
8790,1062,-1291161600,-1290556800,9,0,False,12,False,True,4,9,4,5932,5060,40
8791,1062,-1288137600,-1287446400,4,0,False,5,False,False,4,9,4,5932,5049,87
87915,7485,1709100000,1709445600,27,96,True,6,False,False,96,27,96,8277,6710,390
8793,1063,-1279584000,-1279324800,0,0,False,0,False,False,9,11,9,5049,4455,20
8794,1063,-1278374400,-1278115200,0,0,False,0,False,False,9,11,9,5049,4455,19
8795,1063,-1277164800,-1276905600,9,0,False,5,False,False,9,11,9,5049,4455,66
8796,1063,-1275955200,-1275696000,9,0,False,32,True,True,9,11,9,5053,4455,65
8797,1063,-1274140800,-1273881600,0,0,False,0,False,False,9,11,9,5053,4455,12
8798,1064,-1261526400,-1261267200,9,0,False,8,False,False,13,9,13,5646,5095,43
8799,1064,-1260316800,-1260057600,0,0,False,0,False,False,13,9,13,5646,5095,45
8800,1064,-1258502400,-1258243200,0,0,False,0,False,False,13,9,13,5646,5095,41
8801,1064,-1257897600,-1257638400,0,0,False,0,False,False,13,9,13,5646,5095,41
8802,1065,-1261440000,-1261008000,0,0,False,0,False,False,10,9,10,6097,5099,55
8803,1065,-1259625600,-1259193600,9,0,False,167,False,True,10,9,10,6108,5099,54
8804,1065,-1257897600,-1257465600,10,0,False,289,False,True,10,9,10,6089,5099,53
8805,1065,-1254355200,-1253577600,0,0,False,0,False,False,10,9,10,6093,5099,57
8806,1066,-1248220800,-1247875200,9,0,False,93,False,True,9,4,9,5060,5944,18
8807,1066,-1247011200,-1246665600,4,0,False,7,False,False,9,4,9,5060,5944,19
8808,1066,-1245801600,-1245456000,0,0,False,0,False,False,9,4,9,5060,5944,66
8809,1066,-1244592000,-1244246400,0,0,False,0,False,False,9,4,9,5060,5944,65
8810,1066,-1242691200,-1242172800,4,0,False,39,True,True,9,4,9,5078,5944,12
8811,1067,-1231459200,-1231200000,11,0,False,28,False,True,11,9,11,4443,5060,203
8812,1067,-1230768000,-1230422400,0,0,False,0,False,False,11,9,11,4455,5060,52
8813,1067,-1229472000,-1229126400,0,0,False,0,False,False,11,9,11,4455,5060,74
8814,1067,-1227052800,-1226707200,0,0,False,0,False,False,11,9,11,4458,5060,203
8815,1067,-1226361600,-1226016000,0,0,False,0,False,False,11,9,11,4458,5060,74
8816,1068,-1232496000,-1232150400,4,0,False,10,False,False,4,10,4,5944,6116,40
8818,1068,-1230768000,-1230422400,4,0,False,172,True,True,4,10,4,5944,6116,34
8819,1068,-1229472000,-1229126400,4,0,False,217,True,True,4,10,4,5944,6116,215
8820,1068,-1227052800,-1226966400,4,0,False,122,True,True,4,10,4,5944,6116,87
8821,1068,-1225843200,-1225411200,10,0,False,30,False,True,4,10,4,5944,6116,34
8822,1069,-1215475200,-1215216000,0,0,False,0,False,False,9,13,9,5082,5646,19
8823,1069,-1212710400,-1212537600,9,0,False,26,True,True,9,13,9,5082,5646,12
8824,1069,-1211241600,-1210982400,0,0,False,0,False,False,9,13,9,5082,5646,65
8825,1070,-1202256000,-1201737600,4,0,False,163,True,True,4,11,4,5944,4458,35
8826,1070,-1200441600,-1200182400,4,0,False,155,True,True,4,11,4,5944,4458,34
8827,1070,-1199318400,-1198800000,4,0,False,169,False,True,4,11,4,5944,4458,87
8828,1070,-1196812800,-1196467200,4,0,False,10,False,False,4,11,4,5944,4458,40
8829,1070,-1195603200,-1195344000,4,0,False,72,True,True,4,11,4,5944,4458,87
8830,1071,-1193788800,-1193529600,11,0,False,8,False,False,13,11,13,5648,4458,45
8831,1072,-1184025600,-1183766400,9,0,False,158,False,True,9,2,9,5082,5508,19
8832,1073,-1170201600,-1169769600,9,0,False,10,False,False,4,9,4,5944,5082,34
8833,1073,-1167782400,-1167436800,4,0,False,111,False,True,4,9,4,5944,5082,87
8834,1073,-1166572800,-1166054400,9,0,False,338,False,True,4,9,4,5944,5082,40
8835,1073,-1164153600,-1163635200,9,0,False,6,False,False,4,9,4,5944,5082,35
8836,1073,-1163030400,-1162598400,9,0,False,8,False,False,4,9,4,5944,5082,34
8837,1074,-1160524800,-1160265600,0,0,False,0,False,False,13,9,13,5648,5082,43
8838,1074,-1159920000,-1159660800,0,0,False,0,False,False,13,9,13,5648,5078,41
8839,1075,-1152576000,-1152316800,9,0,False,27,True,True,9,10,9,5082,6116,19
8840,1075,-1150156800,-1149897600,0,0,False,0,False,False,9,10,9,5082,6116,65
8841,1075,-1148342400,-1148083200,9,0,False,17,True,True,9,10,9,5078,6116,12
8842,1076,-1137542400,-1137283200,9,0,False,9,False,False,2,9,2,5508,5082,238
8843,1076,-1135728000,-1135468800,0,0,False,0,False,False,2,9,2,5508,5082,31
8844,1076,-1132617600,-1132358400,9,0,False,202,False,True,2,9,2,5508,5082,11
8845,1077,-1122422400,-1122076800,4,0,False,238,False,True,9,4,9,5114,5944,18
8846,1077,-1121212800,-1120953600,9,0,False,38,True,True,9,4,9,5078,5944,19
8847,1077,-1120003200,-1119657600,0,0,False,0,False,False,9,4,9,5078,5944,65
8849,1077,-1118793600,-1118448000,0,0,False,0,False,False,9,4,9,5078,5944,66
8850,1077,-1116288000,-1115942400,4,0,False,562,False,True,9,4,9,5078,5944,12
8851,1078,-1103932800,-1103760000,9,0,False,4,False,False,10,9,10,6116,5078,55
8852,1078,-1102550400,-1102204800,10,0,False,217,False,True,10,9,10,6116,5078,54
8853,1078,-1100736000,-1100390400,0,0,False,0,False,False,10,9,10,6116,5078,53
8854,1078,-1098316800,-1097971200,10,0,False,161,True,True,10,9,10,6116,5078,57
8855,1079,-1090281600,-1090022400,0,0,False,0,False,False,9,11,9,5078,4488,18
8856,1079,-1089072000,-1088812800,11,0,False,157,False,True,9,11,9,5078,4488,19
8857,1079,-1087862400,-1087603200,0,0,False,0,False,False,9,11,9,5078,4488,66
8858,1079,-1086652800,-1086393600,0,0,False,0,False,False,9,11,9,5078,4488,65
8859,1079,-1084838400,-1084579200,0,0,False,0,False,False,9,11,9,5078,4488,12
8860,1080,-1074556800,-1074211200,4,0,False,9,False,False,11,4,11,4488,5940,74
8861,1080,-1073692800,-1073347200,0,0,False,0,False,False,11,4,11,4488,5940,203
8862,1080,-1073001600,-1072742400,4,0,False,78,True,True,11,4,11,4488,5940,52
8863,1080,-1069113600,-1068940800,4,0,False,184,True,True,11,4,11,4488,5940,203
8864,1081,-1057622400,-1057363200,9,0,False,9,False,False,9,2,9,5102,5524,19
8865,1081,-1055203200,-1054944000,0,0,False,0,False,False,9,2,9,5102,5524,65
8866,1081,-1053388800,-1053129600,9,0,False,9,False,False,9,2,9,5102,5524,12
8867,1082,-1043798400,-1043366400,9,0,False,322,False,True,4,9,4,5945,5102,35
8868,1082,-1042588800,-1042243200,9,0,False,22,True,True,4,9,4,5945,5102,34
8869,1082,-1041379200,-1040860800,4,0,False,365,False,True,4,9,4,5945,5102,87
8870,1082,-1038960000,-1038441600,4,0,False,148,False,True,4,9,4,5945,5102,40
8871,1082,-1036540800,-1036108800,4,0,False,200,True,True,4,9,4,5945,5102,87
8873,1083,-1026172800,-1025913600,0,0,False,0,False,False,9,13,9,5088,5648,19
8874,1083,-1023753600,-1023494400,9,0,False,130,False,True,9,13,9,5088,5648,65
8875,1083,-1021939200,-1021680000,0,0,False,0,False,False,9,13,9,5088,5648,12
8876,1084,-996019200,-995673600,0,0,False,0,False,False,9,4,9,5074,5945,18
8877,1084,-994809600,-994464000,0,0,False,0,False,False,9,4,9,5074,5945,19
8878,1084,-993600000,-993254400,0,0,False,0,False,False,9,4,9,5074,5945,65
8879,1084,-992390400,-992131200,4,0,False,5,False,False,9,4,9,5074,5945,66
8880,1084,-989884800,-989539200,9,0,False,579,True,True,9,4,9,5074,5945,12
8881,1085,-978998400,-978652800,0,0,False,0,False,False,11,9,11,4497,5074,203
8882,1085,-978393600,-978048000,0,0,False,0,False,False,11,9,11,4497,5074,52
8883,1085,-976665600,-976406400,9,0,False,13,True,True,11,9,11,4497,5074,74
8884,1085,-974160000,-973814400,0,0,False,0,False,False,11,9,11,4497,5074,203
8885,1085,-973036800,-972086400,0,0,False,0,False,False,11,9,11,4497,5074,74
8886,1086,-963273600,-963014400,9,0,False,8,False,False,9,10,9,5074,6124,19
8887,1086,-960854400,-960595200,0,0,False,0,False,False,9,10,9,5074,6124,65
8888,1086,-958435200,-958176000,0,0,False,0,False,False,9,10,9,5074,6124,12
8889,1087,-749865600,-749779200,4,0,False,103,True,True,13,4,13,5667,5971,45
8890,1088,-742521600,-742262400,9,0,False,10,False,False,9,2,9,5074,5112,19
8891,1088,-740102400,-739843200,0,0,False,0,False,False,9,2,9,5074,5112,65
8892,1088,-737683200,-737424000,0,0,False,0,False,False,9,2,9,5074,5112,12
8893,1089,-728697600,-728265600,4,0,False,332,True,True,4,9,4,5945,5074,35
8894,1089,-727488000,-726969600,4,0,False,33,True,True,4,9,4,5945,5074,34
8895,1089,-725846400,-725328000,0,0,False,0,False,False,4,9,4,5945,5074,87
88956,7534,1711080000,1711425600,5,6,False,328,False,True,6,5,6,9864,7872,379
8896,1089,-723254400,-722736000,0,0,False,0,False,False,4,9,4,5945,5074,40
88963,7534,1711771200,1712116800,5,5,True,192,False,True,6,5,6,9864,7872,93
8898,1089,-720835200,-720403200,4,0,False,5,False,False,4,9,4,5945,5154,34
8899,1090,-719020800,-718675200,0,0,False,0,False,False,13,9,13,5667,5074,43
8900,1091,-712281600,-711936000,0,0,False,0,False,False,9,11,9,5154,4497,18
8901,1091,-711072000,-710726400,9,0,False,10,False,False,9,11,9,5154,4497,19
8902,1091,-709862400,-709516800,9,0,False,7,False,False,9,11,9,5154,4497,65
8903,1091,-708048000,-707788800,9,0,False,10,False,False,9,11,9,5154,4497,66
8904,1091,-706233600,-705888000,0,0,False,0,False,False,9,11,9,5154,4497,12
8905,1092,-697248000,-696729600,4,0,False,226,True,True,4,2,4,5945,5513,35
8906,1092,-696038400,-695520000,0,0,False,0,False,False,4,2,4,5945,5513,34
8907,1092,-694310400,-693964800,4,0,False,233,False,True,4,2,4,5945,5513,87
8908,1092,-692409600,-691977600,4,0,False,16,True,True,4,2,4,5945,5513,40
8909,1092,-691200000,-690854400,4,0,False,177,True,True,4,2,4,5945,5513,87
8910,1093,-692582400,-692150400,0,0,False,0,False,False,10,9,10,6102,5168,55
8911,1093,-690768000,-690336000,0,0,False,0,False,False,10,9,10,6134,5102,54
8912,1093,-688953600,-688694400,10,0,False,7,False,False,10,9,10,6141,5102,53
8913,1093,-686880000,-686448000,10,0,False,10,False,False,10,9,10,6141,5102,57
8914,1094,-680400000,-679968000,4,0,False,8,False,False,9,4,9,5154,5945,18
8915,1094,-679190400,-678758400,4,0,False,409,False,True,9,4,9,5154,5945,19
8916,1094,-677980800,-677548800,0,0,False,0,False,False,9,4,9,5154,5945,65
8917,1094,-676771200,-676339200,4,0,False,7,False,False,9,4,9,5154,5945,66
8918,1094,-674784000,-674438400,4,0,False,149,True,True,9,4,9,5154,5945,12
8919,1095,-667180800,-666835200,0,0,False,0,False,False,2,10,2,5513,6141,51
8920,1095,-664675200,-664329600,0,0,False,0,False,False,2,10,2,5513,6141,10
8921,1095,-662774400,-662428800,0,0,False,0,False,False,2,10,2,5513,6141,31
8922,1095,-660441600,-660096000,10,0,False,193,True,True,2,10,2,5513,6141,11
8924,1095,-659750400,-659404800,0,0,False,0,False,False,2,10,2,5513,6141,10
8925,1096,-664070400,-663724800,9,0,False,2,False,False,11,9,11,4485,5187,74
8926,1096,-663120000,-662860800,0,0,False,0,False,False,11,9,11,4485,5187,205
8927,1096,-662688000,-662342400,0,0,False,0,False,False,11,9,11,4485,5187,52
8928,1096,-659059200,-658713600,0,0,False,0,False,False,11,9,11,4485,5187,205
8929,1096,-657244800,-656899200,9,0,False,3,False,False,11,9,11,4485,5187,73
8930,1097,-648777600,-648518400,0,0,False,0,False,False,9,13,9,5187,5667,66
8931,1097,-647568000,-647308800,0,0,False,0,False,False,9,13,9,5187,5667,19
8932,1097,-645148800,-644889600,0,0,False,0,False,False,9,13,9,5108,5667,65
8933,1097,-643334400,-643075200,0,0,False,0,False,False,9,13,9,5108,5667,12
8934,1098,-631843200,-631497600,4,0,False,85,True,True,11,4,11,4485,5982,205
8935,1098,-631238400,-630892800,4,0,False,8,False,False,11,4,11,4485,5982,52
8936,1098,-629510400,-629164800,4,0,False,5,False,False,11,4,11,4485,5982,74
8937,1098,-627696000,-627350400,0,0,False,0,False,False,11,4,11,4485,5982,205
8938,1098,-625881600,-625622400,4,0,False,259,True,True,11,4,11,4485,5982,73
8939,1099,-617500800,-617155200,9,0,False,202,False,True,9,10,9,5154,6141,65
8940,1099,-616118400,-615686400,10,0,False,326,False,True,9,10,9,5154,6141,19
8941,1099,-613872000,-613440000,10,0,False,10,False,False,9,10,9,5154,6141,18
8942,1099,-611884800,-611539200,10,0,False,56,True,True,9,10,9,5108,6141,12
8943,1100,-602294400,-601948800,4,0,False,70,False,True,4,9,4,5982,5108,35
8944,1100,-600480000,-600048000,4,0,False,28,False,True,4,9,4,5982,5108,87
8945,1100,-599270400,-598924800,4,0,False,13,True,True,4,9,4,5982,5108,34
8946,1100,-596851200,-596332800,4,0,False,274,False,True,4,9,4,5982,5108,40
8947,1100,-595036800,-594604800,9,0,False,8,False,False,4,9,4,5982,5108,87
8949,1101,-593136000,-592790400,0,0,False,0,False,False,13,9,13,5667,5108,43
8950,1101,-592531200,-592185600,9,0,False,6,False,False,13,9,13,5667,5108,45
8952,1048,-1811635200,-1811462400,0,0,False,0,False,False,4,11,0,5880,4398,18
8953,1048,-1813449600,-1813276800,4,0,False,10,False,False,4,11,0,5880,4421,19
8954,1048,-1817683200,-1817596800,4,0,False,88,True,True,4,11,0,5880,4421,65
8957,1049,-1811030400,-1810944000,9,0,False,10,False,False,9,11,9,4943,4398,12
8958,1049,-1814054400,-1813881600,9,0,False,174,False,True,9,11,9,4943,4398,66
8959,1049,-1816473600,-1816300800,9,0,False,62,True,True,9,11,9,4943,4421,19
8960,1050,-1810425600,-1810166400,9,0,False,244,False,True,9,4,9,4943,5880,12
8961,1050,-1812240000,-1812067200,0,0,False,0,False,False,9,4,9,4943,5880,65
8962,1050,-1815264000,-1815091200,0,0,False,0,False,False,9,4,9,4943,5880,19
91778,7745,1732242000,1732587600,2,2,True,295,False,True,4,2,4,8095,9311,512
91787,7745,1733457600,1733803200,4,2,True,10,False,False,4,2,4,8095,576,40
91796,7745,1734135600,1734481200,0,2,False,0,False,False,4,2,4,8095,576,35
91805,7745,1735169400,1735515000,4,4,True,184,False,True,4,2,4,8095,576,87
91814,7745,1735860600,1736206200,4,2,True,6,False,False,4,2,4,8095,9311,34
92390,7853,1732744800,1733090400,9,9,False,8,False,False,13,9,13,8216,6557,371
92399,7853,1733436000,1733781600,9,13,False,323,False,True,13,9,13,8216,6557,45
92408,7853,1734127200,1734472800,13,9,False,423,False,True,13,9,13,8216,6557,100
93639,7979,1721901600,1722247200,27,27,False,4,False,False,27,12,27,6710,6334,111
94372,8044,1735200000,1735545600,11,11,False,2,False,False,11,3,11,8583,9545,75
94381,8044,1735893000,1736238600,11,11,True,10,False,False,11,3,11,8583,9545,52
94404,8058,1732692600,1733038200,11,5,False,233,False,True,11,5,11,8583,7872,74
94426,8058,1733385600,1733731200,11,11,True,109,False,True,11,5,11,8583,7872,73
95205,8116,1732284000,1732629600,10,6,False,201,False,True,10,6,10,1984,11081,109
95209,8116,1732978800,1733324400,6,6,True,101,False,True,10,6,10,1984,11081,57
9575,1627,1306404000,1306749600,9,0,False,14,True,True,9,5,9,167,105,62
9576,1627,1307095200,1307440800,0,0,False,0,False,False,9,5,9,167,105,19
9577,1627,1308218400,1308564000,0,0,False,0,False,False,9,5,9,167,104,21
9584,1628,1311242400,1311588000,9,0,False,196,False,True,9,2,9,167,265,19
9585,1628,1311933600,1312279200,9,0,False,319,False,True,9,2,9,167,265,18
9586,1628,1312970400,1313316000,9,0,False,242,True,True,9,2,9,167,265,20
9587,1628,1313661600,1314007200,9,0,False,8,True,True,9,2,9,167,265,12
9608,1631,1294351200,1294696800,3,0,False,10,False,False,13,3,13,205,274,100
9609,1631,1295042400,1295388000,0,0,False,0,False,False,13,3,13,205,274,45
96186,8238,1723039200,1723384800,0,11,True,0,False,False,10,11,10,1984,8583,54
96190,8238,1723730400,1724076000,11,11,True,40,False,True,10,11,10,1984,8583,110
9700,1576,1204257600,1204502400,11,0,False,205,True,True,6,11,6,118,207,93
